x	year	congress	chalspend	incspend	difflog	presvote	voteshare	inparty	incparty	seniority	midterm	chalquality	south	population	urban	age65	milpop	unemployed
2048	1958	85	NA	NA	NA	0.684242308	0.522294402	1	0	12	1	0	0	12.62555571	11.59870859	10.33250641	5.003946306	7.765569081
2049	1958	85	NA	NA	NA	0.478057176	0.668119609	0	1	8	0	1	0	12.81625118	12.74167673	9.857286534	4.644390899	8.767640577
2050	1958	85	NA	NA	NA	0.589021802	0.537790895	1	0	4	1	1	0	12.60752304	11.65764899	10.37589454	5.327876169	8.228176896
2051	1958	85	NA	NA	NA	0.621268153	0.479106814	1	0	4	1	0	0	13.22089926	13.12710213	10.71085588	6.647688374	9.017604777
2052	1958	85	NA	NA	NA	0.434639663	0.61492151	0	1	4	0	0	0	12.88288717	12.32471753	10.47872356	5.484796933	8.60886038
2053	1958	85	NA	NA	NA	0.59825772	0.492539197	1	0	6	1	0	0	12.75892849	12.07088274	10.46698152	4.465908119	8.252967195
2054	1958	85	NA	NA	NA	0.602034271	0.463178605	1	0	4	1	1	0	12.87824131	12.3170593	10.58032749	4.394449155	8.443331343
2055	1960	86	NA	NA	NA	0.623680711	0.576497734	1	0	13	0	0	0	12.62555571	11.59870859	10.33250641	5.003946306	7.765569081
2056	1960	86	NA	NA	NA	0.587608039	0.601325452	1	0	5	0	0	0	12.60752304	11.65764899	10.37589454	5.327876169	8.228176896
2057	1960	86	NA	NA	NA	0.412789673	0.480311096	0	1	1	0	0	0	12.59837821	11.75725108	10.43158319	4.418840608	8.287025025
2058	1960	86	NA	NA	NA	0.421982497	0.462611467	0	1	1	0	0	0	13.22089926	13.12710213	10.71085588	6.647688374	9.017604777
2059	1960	86	NA	NA	NA	0.628718615	0.648410141	0	1	9	0	0	0	12.81625118	12.74167673	9.857286534	4.644390899	8.767640577
2060	1960	86	NA	NA	NA	0.416561693	0.428734034	0	1	1	0	1	0	12.75892849	12.07088274	10.46698152	4.465908119	8.252967195
2061	1960	86	NA	NA	NA	0.480718195	0.524236917	0	1	1	0	1	0	12.88878053	12.5257075	10.37292852	4.890349128	8.163086376
2062	1960	86	NA	NA	NA	0.43185997	0.494187564	0	1	1	0	1	0	12.46242271	11.3198139	10.21997572	5.891644212	8.009030685
2063	1960	86	NA	NA	NA	0.426508218	0.50023067	0	1	1	0	0	0	12.87824131	12.3170593	10.58032749	4.394449155	8.443331343
2064	1960	86	NA	NA	NA	0.613957405	0.581565976	1	0	5	0	1	0	12.70088778	12.09946691	10.33899678	4.510859507	8.177515824
2065	1960	86	NA	NA	NA	0.488217056	0.532956541	0	1	5	0	0	0	12.88288717	12.32471753	10.47872356	5.484796933	8.60886038
2066	1964	88	NA	NA	NA	0.435045063	0.455855757	0	0	11	0	0	0	12.57968927	11.47311338	10.35217178	5.327876169	8.673855001
2067	1964	88	NA	NA	NA	0.584715426	0.606496811	1	1	3	0	0	0	13.06676187	12.69106033	10.65344031	5.105945474	8.970940398
2068	1964	88	NA	NA	NA	0.440094531	0.541587532	0	0	7	0	0	0	12.70446024	11.81383714	10.54760204	6.304448802	8.653121709
2069	1964	88	NA	NA	NA	0.644145429	0.564674079	1	1	7	0	0	0	12.95732127	12.46207828	10.67616192	5.153291594	9.100078978
2070	1964	88	NA	NA	NA	0.481360257	0.541358292	0	0	2	0	0	0	12.71824636	11.94256273	10.57180399	5.525452939	8.529714472
2071	1964	88	NA	NA	NA	0.489404052	0.528896093	0	0	15	0	0	0	12.78635623	11.81535328	10.51948367	6.706862337	8.555259392
2072	1964	88	NA	NA	NA	0.564017713	0.551798105	1	1	3	0	1	0	13.03783546	12.44803403	10.73254143	8.209580483	8.907476978
2073	1964	88	NA	NA	NA	0.646756113	0.638883412	1	1	11	0	0	0	13.14855535	13.08232857	10.34618422	5.937536205	8.786303878
2074	1964	88	NA	NA	NA	0.456155539	0.504468322	0	0	8	0	0	0	12.88509808	12.2522642	10.61717238	5.049856007	8.798605651
2075	1964	88	NA	NA	NA	0.471256167	0.520827413	0	0	7	0	0	0	12.87392766	12.33007188	10.53017437	4.9698133	8.559102594
2076	1966	89	NA	NA	NA	0.471256167	0.634842873	0	0	8	0	1	0	12.87392766	12.33007188	10.53017437	4.9698133	8.559102594
2077	1966	89	NA	NA	NA	0.584715426	0.557718515	1	1	4	1	0	0	13.06676187	12.69106033	10.65344031	5.105945474	8.970940398
2078	1966	89	NA	NA	NA	0.564017713	0.511080265	1	1	4	1	0	0	13.03783546	12.44803403	10.73254143	8.209580483	8.907476978
2079	1966	89	NA	NA	NA	0.489404052	0.574964762	0	0	16	0	0	0	12.78635623	11.81535328	10.51948367	6.706862337	8.555259392
2080	1966	89	NA	NA	NA	0.456155539	0.633987486	0	0	9	0	0	0	12.88509808	12.2522642	10.61717238	5.049856007	8.798605651
2081	1966	89	NA	NA	NA	0.646756113	0.583040595	1	1	12	1	1	0	13.14855535	13.08232857	10.34618422	5.937536205	8.786303878
2082	1966	89	NA	NA	NA	0.644145429	0.489136815	1	1	8	1	0	0	12.95732127	12.46207828	10.67616192	5.153291594	9.100078978
2083	1966	89	NA	NA	NA	0.515913904	0.557458401	1	1	1	1	0	0	13.45535385	13.36284849	10.98852478	7.900636613	9.354786976
2084	1966	89	NA	NA	NA	0.564954937	0.538334131	1	1	1	1	1	0	12.57968927	11.47311338	10.35217178	5.327876169	8.673855001
2085	1966	89	NA	NA	NA	0.481360257	0.662048042	0	0	3	0	0	0	12.71824636	11.94256273	10.57180399	5.525452939	8.529714472
2086	1968	90	NA	NA	NA	0.573168874	0.597635686	0	0	1	0	0	0	12.82034706	12.04324779	10.73424218	6.400257445	8.880585523
2087	1968	90	NA	NA	NA	0.505056262	0.530814648	1	1	2	0	1	0	12.97866158	12.96671725	10.61530927	5.459585514	9.148784066
2088	1968	90	NA	NA	NA	0.609443605	0.568625987	1	1	13	0	0	0	13.02631052	13.02318593	10.21544752	5.883322388	8.70549682
2089	1968	90	NA	NA	NA	0.436226517	0.52239418	1	1	5	0	1	0	12.85860354	12.50766502	10.45383192	5.081404365	8.787983396
2090	1968	90	NA	NA	NA	0.669826627	0.648911476	0	0	9	0	1	0	12.99216585	12.5106782	10.56898087	5.697093487	8.392310009
2091	1968	90	NA	NA	NA	0.54572165	0.544583976	0	0	1	0	1	0	13.00189374	12.43347511	10.80845441	5.298317367	9.066816362
2092	1968	90	NA	NA	NA	0.62055546	0.629645944	0	0	4	0	0	0	12.91464524	12.261933	10.56808093	7.783640596	8.751157981
2093	1968	90	NA	NA	NA	0.443392366	0.544232428	1	1	2	0	0	0	12.95968679	12.08879698	10.68654399	5.700443573	9.060563447
2094	1970	91	NA	NA	NA	0.54572165	0.525923848	1	0	2	1	1	0	13.00189374	12.43347511	10.80845441	5.298317367	9.066816362
2095	1970	91	NA	NA	NA	0.626295865	0.503831446	1	0	1	1	0	0	12.97401185	12.08074182	10.65362924	6.726233402	8.658345471
2096	1970	91	NA	NA	NA	0.59611398	0.481259137	1	0	10	1	1	0	13.01908292	12.49530726	10.65062564	4.941642423	8.786914938
2097	1970	91	NA	NA	NA	0.443392366	0.624952972	0	1	3	0	0	0	12.95968679	12.08879698	10.68654399	5.700443573	9.060563447
2098	1970	91	NA	NA	NA	0.609443605	0.656368077	0	1	14	0	1	0	13.02631052	13.02318593	10.21544752	5.883322388	8.70549682
2099	1970	91	NA	NA	NA	0.573168874	0.570830941	1	0	2	1	0	0	12.82034706	12.04324779	10.73424218	6.400257445	8.880585523
2100	1970	91	NA	NA	NA	0.572802782	0.508009493	1	0	1	1	0	0	12.91464524	12.261933	10.56808093	7.783640596	8.751157981
2101	1970	91	NA	NA	NA	0.669826627	0.606777668	1	0	10	1	0	0	12.99216585	12.5106782	10.56898087	5.697093487	8.392310009
2102	1970	91	NA	NA	NA	0.505056262	0.583139181	0	1	3	0	1	0	12.97866158	12.96671725	10.61530927	5.459585514	9.148784066
2103	1970	91	NA	NA	NA	0.436226517	0.5753901	0	1	6	0	1	0	12.85860354	12.50766502	10.45383192	5.081404365	8.787983396
2104	1972	92	NA	NA	NA	0.363643378	0.629146278	0	1	4	0	1	0	12.95968679	12.08879698	10.68654399	5.700443573	9.060563447
2105	1972	92	NA	NA	NA	0.336699128	0.487702936	0	1	4	0	0	0	12.97866158	12.96671725	10.61530927	5.459585514	9.148784066
2106	1972	92	NA	NA	NA	0.473917335	0.568861067	0	1	15	0	0	0	13.02631052	13.02318593	10.21544752	5.883322388	8.70549682
2107	1972	92	NA	NA	NA	0.357415348	0.560922325	0	1	7	0	1	0	12.85860354	12.50766502	10.45383192	5.081404365	8.787983396
2108	1972	92	NA	NA	NA	0.650374055	0.616224468	1	0	3	0	1	0	12.82034706	12.04324779	10.73424218	6.400257445	8.880585523
2109	1972	92	NA	NA	NA	0.329137892	0.514975429	0	1	6	0	1	0	13.01908292	12.49530726	10.65062564	4.941642423	8.786914938
2110	1972	92	NA	NA	NA	0.652344882	0.633696437	1	0	3	0	0	0	13.00189374	12.43347511	10.80845441	5.298317367	9.066816362
2111	1972	92	NA	NA	NA	0.736281931	0.648204148	1	0	11	0	0	0	12.99216585	12.5106782	10.56898087	5.697093487	8.392310009
2112	1972	92	NA	NA	NA	0.69768697	0.64129442	1	0	1	0	0	0	12.96245281	12.36330714	10.62902932	8.206583614	8.77801781
2113	1972	92	NA	NA	NA	0.694024503	0.572477698	1	0	2	0	0	0	12.91464524	12.261933	10.56808093	7.783640596	8.751157981
2114	1972	92	NA	NA	NA	0.736065984	0.546729445	1	0	2	0	0	0	12.97401185	12.08074182	10.65362924	6.726233402	8.658345471
2115	1974	93	NA	NA	NA	0.736281931	0.475659996	1	0	12	1	0	0	13.06387585	12.76361486	10.53121582	5.855071922	8.905986765
2116	1974	93	NA	NA	NA	0.650374055	0.575679898	1	0	4	1	1	0	13.06482113	12.25268425	10.94447073	5.924255797	8.904222737
2117	1974	93	NA	NA	NA	0.663300872	0.475161135	1	0	1	1	1	0	13.06586286	13.06515367	10.67125507	8.238008249	9.052047793
2118	1974	93	NA	NA	NA	0.357415348	0.640544534	0	1	8	0	0	0	13.0644143	12.78298653	10.69806253	5.796057751	9.009814111
2119	1974	93	NA	NA	NA	0.69768697	0.565527678	1	0	2	1	1	0	13.06456688	12.62720111	10.70234519	8.000684785	9.129780864
2120	1974	93	NA	NA	NA	0.473917335	0.686347485	0	1	16	0	0	0	13.06422778	13.0585819	10.39995053	6.056784013	8.9692874
2121	1974	93	NA	NA	NA	0.694024503	0.45634836	1	0	3	1	1	0	13.06544376	12.34690358	10.73667924	5.568344504	9.032170186
2122	1974	93	NA	NA	NA	0.329137892	0.52702117	0	1	7	0	1	0	13.06616967	12.56811864	10.70337929	5.303304908	8.733432966
2123	1974	93	NA	NA	NA	0.363643378	0.710739493	0	1	5	0	1	0	13.06541412	12.27918834	10.75662547	5.480638923	9.085343882
2124	1974	93	NA	NA	NA	0.736065984	0.389374495	1	0	3	1	0	0	13.06570837	12.32158644	10.63732072	6.572282543	8.741136423
2125	1974	93	NA	NA	NA	0.652344882	0.465784848	1	0	4	1	1	0	13.06510496	12.44034999	10.93979882	5.209486153	9.090993614
2126	1976	94	NA	NA	NA	0.572247624	0.617443621	1	0	3	0	0	0	13.06456688	12.62720111	10.70234519	8.000684785	9.129780864
2127	1976	94	NA	NA	NA	0.403276354	0.450538695	0	1	8	0	0	0	13.06616967	12.56811864	10.70337929	5.303304908	8.733432966
2128	1976	94	NA	NA	NA	0.453897893	0.607658207	0	1	5	0	1	0	13.06586286	13.06515367	10.67125507	8.238008249	9.052047793
2129	1976	94	NA	NA	NA	0.450284898	0.598378658	0	1	1	0	1	0	13.06544376	12.34690358	10.73667924	5.568344504	9.032170186
2130	1976	94	NA	NA	NA	0.526484907	0.626953125	1	0	5	0	0	0	13.06482113	12.25268425	10.94447073	5.924255797	8.904222737
2131	1976	94	NA	NA	NA	0.414626688	0.54910785	0	1	1	0	0	0	13.06387585	12.76361486	10.53121582	5.855071922	8.905986765
2132	1976	94	NA	NA	NA	0.461236537	0.568996668	0	1	9	0	0	0	13.0644143	12.78298653	10.69806253	5.796057751	9.009814111
2133	1976	94	NA	NA	NA	0.385691017	0.551876366	0	1	1	0	1	0	13.06570837	12.32158644	10.63732072	6.572282543	8.741136423
2134	1978	95	11.75423974	12.63304185	0.878802117	0.596723616	0.655944288	0	0	1	0	0	0	13.06616967	12.56811864	10.70337929	5.303304908	8.733432966
2135	1978	95	12.59022016	12.95700321	0.366783049	0.385691017	0.609283984	1	1	2	1	0	0	13.06570837	12.32158644	10.63732072	6.572282543	8.741136423
2136	1978	95	11.56016875	12.39072774	0.830558992	0.510212839	0.656336188	1	1	7	1	0	0	13.06541412	12.27918834	10.75662547	5.480638923	9.085343882
2137	1978	95	NA	11.96279714	NA	0.572247624	0.676142395	0	0	4	0	0	0	13.06456688	12.62720111	10.70234519	8.000684785	9.129780864
2138	1978	95	12.53903303	12.35037819	-0.188654841	0.450284898	0.56704706	1	1	2	1	1	0	13.06544376	12.34690358	10.73667924	5.568344504	9.032170186
2139	1978	95	11.69891282	10.5861032	-1.112809619	0.453897893	0.57312721	1	1	6	1	0	0	13.06586286	13.06515367	10.67125507	8.238008249	9.052047793
2140	1978	95	13.11922866	12.40133389	-0.717894771	0.501324713	0.480068654	1	1	1	1	1	0	13.06510496	12.44034999	10.93979882	5.209486153	9.090993614
2141	1978	95	13.74237237	12.87185738	-0.870514984	0.414626688	0.522790074	1	1	2	1	0	0	13.06387585	12.76361486	10.53121582	5.855071922	8.905986765
2142	1978	95	12.30653318	13.20110027	0.894567095	0.461236537	0.561979711	1	1	10	1	0	0	13.0644143	12.78298653	10.69806253	5.796057751	9.009814111
2143	1978	95	12.76162564	12.59256962	-0.169056022	0.526484907	0.56309253	0	0	6	0	1	0	13.06482113	12.25268425	10.94447073	5.924255797	8.904222737
2144	1978	95	10.94967522	12.02413758	1.074462357	0.612998843	0.805994272	1	1	1	1	0	0	13.06422778	13.0585819	10.39995053	6.056784013	8.9692874
2145	1980	96	8.517193191	12.24948311	3.732289921	0.432914048	0.643685639	1	1	8	0	0	0	13.06541412	12.27918834	10.75662547	5.480638923	9.085343882
2146	1980	96	12.36547309	12.84507329	0.479600195	0.558705807	0.551636696	0	0	1	0	1	0	13.06510496	12.44034999	10.93979882	5.209486153	9.090993614
2147	1980	96	8.517193191	11.74221888	3.225025688	0.570365369	0.720114708	1	1	2	0	0	0	13.06422778	13.0585819	10.39995053	6.056784013	8.9692874
2148	1980	96	12.18563267	12.66254391	0.476911248	0.66625762	0.616977692	0	0	5	0	0	0	13.06456688	12.62720111	10.70234519	8.000684785	9.129780864
2149	1980	96	13.45116862	14.05208511	0.600916489	0.419559389	0.450197756	1	1	11	0	0	0	13.0644143	12.78298653	10.69806253	5.796057751	9.009814111
2150	1980	96	13.70497459	12.98835944	-0.716615145	0.344187617	0.502295196	1	1	3	0	0	0	13.06387585	12.76361486	10.53121582	5.855071922	8.905986765
2151	1980	96	11.41825036	13.07542794	1.657177577	0.311842591	0.540588558	1	1	3	0	1	0	13.06570837	12.32158644	10.63732072	6.572282543	8.741136423
2152	1980	96	13.40412842	11.11830211	-2.285826302	0.434122771	0.572539091	1	1	7	0	0	0	13.06586286	13.06515367	10.67125507	8.238008249	9.052047793
2153	1980	96	11.38753602	12.42755162	1.04001561	0.605216384	0.665863395	0	0	7	0	1	0	13.06482113	12.25268425	10.94447073	5.924255797	8.904222737
2154	1980	96	13.07398858	12.55718573	-0.516802854	0.37828809	0.533738256	1	1	3	0	1	0	13.06544376	12.34690358	10.73667924	5.568344504	9.032170186
2155	1982	97	12.01671014	13.15759713	1.140886986	0.604476273	0.511505604	1	0	1	1	1	0	13.0644143	12.78298653	10.69806253	5.796057751	9.009814111
2156	1982	97	12.33966034	12.94036874	0.600708407	0.570756078	0.483399153	1	0	2	1	1	0	13.06510496	12.44034999	10.93979882	5.209486153	9.090993614
2157	1982	97	10.36770543	12.41207169	2.044366258	0.636858404	0.622587085	1	0	8	1	0	0	13.06482113	12.25268425	10.94447073	5.924255797	8.904222737
2158	1982	97	10.62152997	12.50837078	1.886840806	0.671206176	0.610681653	1	0	6	1	0	0	13.06456688	12.62720111	10.70234519	8.000684785	9.129780864
2159	1982	97	12.44778632	12.00657362	-0.441212709	0.519447207	0.66800648	0	1	4	0	0	0	13.06544376	12.34690358	10.73667924	5.568344504	9.032170186
2160	1982	97	12.73688029	12.48627116	-0.250609131	0.452221185	0.674145162	0	1	9	0	0	0	13.06541412	12.27918834	10.75662547	5.480638923	9.085343882
2161	1982	97	12.93718254	13.20177847	0.264595928	0.355305791	0.562090397	0	1	4	0	1	0	13.06570837	12.32158644	10.63732072	6.572282543	8.741136423
2162	1982	97	9.790700111	12.42265233	2.631952215	0.634951055	0.647174954	1	0	1	1	0	0	13.06616967	12.56811864	10.70337929	5.303304908	8.733432966
2163	1984	98	11.92733111	10.62294656	-1.304384556	0.515066683	0.592315137	0	1	9	0	0	0	13.20275925	13.20275925	11.44818426	8.076826031	9.998297607
2164	1984	98	13.19896116	13.2232733	0.024312146	0.320859641	0.535815597	0	1	5	0	0	0	13.22380201	12.80098939	11.45326038	5.888877958	9.934162237
2165	1984	98	9.91087921	12.66982867	2.758949464	0.719911456	0.731088459	1	0	1	0	0	0	13.20114868	12.74745754	11.38984216	6.580639137	9.779000847
2166	1984	98	12.77077743	13.33995525	0.56917782	0.621566474	0.525508881	1	0	2	0	1	0	13.23230598	12.77340714	11.51614029	5.442417711	9.962322338
2167	1984	98	11.69923736	12.31824623	0.619008871	0.667059422	0.681410313	1	0	9	0	0	0	13.22706928	12.46285985	11.52157792	5.963579344	9.611060909
2168	1984	98	9.667868989	12.54783733	2.879968337	0.392141998	0.653493583	0	1	10	0	0	0	13.20838877	12.43565542	11.40170336	5.869296913	9.962510893
2169	1984	98	10.47272322	12.03887634	1.566153127	0.691034913	0.682997823	1	0	7	0	0	0	13.21443742	12.49411215	11.40069697	7.864804003	9.958733027
2170	1984	98	10.81786442	12.5707762	1.752911773	0.671968997	0.612458467	1	0	2	0	0	0	13.22437469	12.67589188	11.44118239	5.509388337	9.956506857
2171	1984	98	13.36734435	13.43163352	0.064289176	0.393765807	0.500008583	0	1	1	0	1	0	13.2117195	12.61169774	11.63753846	5.638354669	9.76077125
2172	1986	99	9.96470584	12.87986983	2.915163992	0.392141998	0.722141027	0	1	11	0	0	0	13.20838877	12.43565542	11.40170336	5.869296913	9.962510893
2173	1986	99	9.535449746	12.57149876	3.036049018	0.671968997	0.698503196	1	0	3	1	0	0	13.22437469	12.67589188	11.44118239	5.509388337	9.956506857
2174	1986	99	9.853172193	12.2378242	2.38465201	0.667059422	0.678770065	1	0	10	1	0	0	13.22706928	12.46285985	11.52157792	5.963579344	9.611060909
2175	1986	99	13.42974164	10.85790224	-2.571839395	0.515066683	0.583783627	0	1	10	0	0	0	13.20275925	13.20275925	11.44818426	8.076826031	9.998297607
2176	1986	99	11.9219728	13.10536694	1.183394145	0.320859641	0.622950196	0	1	6	0	0	0	13.22380201	12.80098939	11.45326038	5.888877958	9.934162237
2177	1986	99	13.52080362	13.59275334	0.071949719	0.393765807	0.532649517	0	1	2	0	1	0	13.2117195	12.61169774	11.63753846	5.638354669	9.76077125
2178	1986	99	12.39913752	12.97409514	0.574957621	0.621566474	0.500154674	1	0	3	1	0	0	13.23230598	12.77340714	11.51614029	5.442417711	9.962322338
2179	1986	99	11.02683895	12.53132108	1.504482135	0.719911456	0.688982129	1	0	2	1	0	0	13.20114868	12.74745754	11.38984216	6.580639137	9.779000847
2180	1986	99	11.3051107	12.25018567	0.945074968	0.569228113	0.741050303	0	1	1	0	1	0	13.21243623	13.17609749	11.22405602	4.804021045	10.05616572
2181	1988	100	8.517193191	12.88932683	4.372133641	0.421448082	0.707186043	0	1	12	0	0	0	13.20838877	12.43565542	11.40170336	5.869296913	9.962510893
2182	1988	100	9.541571779	12.8886317	3.347059925	0.696469188	0.728865206	1	0	3	0	0	0	13.20114868	12.74745754	11.38984216	6.580639137	9.779000847
2183	1988	100	13.01675262	13.175089	0.15833638	0.347395569	0.53200978	0	1	7	0	0	0	13.22380201	12.80098939	11.45326038	5.888877958	9.934162237
2184	1988	100	11.79367426	12.66187087	0.868196613	0.66845125	0.621464431	1	0	4	0	0	0	13.22437469	12.67589188	11.44118239	5.509388337	9.956506857
2185	1988	100	12.57951138	13.61368059	1.034169211	0.349112242	0.563170135	0	1	1	0	0	0	13.21443742	12.49411215	11.40069697	7.864804003	9.958733027
2186	1988	100	8.517193191	12.03312006	3.515926871	0.588463426	0.770943582	0	1	2	0	0	0	13.21243623	13.17609749	11.22405602	4.804021045	10.05616572
2187	1988	100	11.94771634	13.39092733	1.443210988	0.42303738	0.618145347	0	1	3	0	0	0	13.2117195	12.61169774	11.63753846	5.638354669	9.76077125
2188	1988	100	11.29178927	12.21367764	0.921888366	0.632239163	0.61792767	1	0	11	0	0	0	13.22706928	12.46285985	11.52157792	5.963579344	9.611060909
2189	1988	100	10.8361836	10.65587135	-0.180312252	0.515149653	0.60544318	0	1	11	0	0	0	13.20275925	13.20275925	11.44818426	8.076826031	9.998297607
2190	1988	100	13.44822578	14.06777864	0.619552864	0.595200777	0.542883575	1	0	4	0	0	0	13.23230598	12.77340714	11.51614029	5.442417711	9.962322338
2191	1990	101	8.517193191	12.95144026	4.434247069	0.421448082	0.689928174	0	1	13	0	0	0	13.20838877	12.43565542	11.40170336	5.869296913	9.962510893
2192	1990	101	11.96880105	13.07904223	1.110241183	0.42303738	0.547218025	0	1	4	0	0	0	13.2117195	12.61169774	11.63753846	5.638354669	9.76077125
2193	1990	101	13.33363483	13.71724461	0.383609774	0.33154875	0.606654763	0	1	1	0	0	0	13.22437469	12.67589188	11.44118239	5.509388337	9.956506857
2194	1990	101	13.37476462	13.62914288	0.254378259	0.347395569	0.593713284	0	1	8	0	0	0	13.22380201	12.80098939	11.45326038	5.888877958	9.934162237
2195	1990	101	13.13784529	13.59221246	0.454367177	0.595200777	0.491084218	1	0	5	1	0	0	13.23230598	12.77340714	11.51614029	5.442417711	9.962322338
2196	1990	101	8.517193191	12.36272036	3.84552717	0.632239163	0.575887561	1	0	12	1	0	0	13.22706928	12.46285985	11.52157792	5.963579344	9.611060909
2197	1990	101	10.03991957	12.68001324	2.640093673	0.588463426	0.660342991	0	1	3	0	1	0	13.21243623	13.17609749	11.22405602	4.804021045	10.05616572
2198	1990	101	13.63949552	13.45910754	-0.180387982	0.349112242	0.531422436	0	1	2	0	0	0	13.21443742	12.49411215	11.40069697	7.864804003	9.958733027
2199	1990	101	10.69658638	12.72076158	2.024175199	0.696469188	0.634734631	1	0	4	1	0	0	13.20114868	12.74745754	11.38984216	6.580639137	9.779000847
2200	1990	101	10.4566994	9.674341034	-0.782358363	0.515149653	0.664316952	0	1	12	0	0	0	13.20275925	13.20275925	11.44818426	8.076826031	9.998297607
